filepaths,labels,processed_filepaths
raw\test\notumor\Te-no_0108.jpg,notumor,processed\test\notumor\Te-no_0108.jpg
raw\test\notumor\Te-no_0109.jpg,notumor,processed\test\notumor\Te-no_0109.jpg
raw\test\notumor\Te-no_0110.jpg,notumor,processed\test\notumor\Te-no_0110.jpg
raw\test\notumor\Te-no_0111.jpg,notumor,processed\test\notumor\Te-no_0111.jpg
raw\test\notumor\Te-no_0112.jpg,notumor,processed\test\notumor\Te-no_0112.jpg
raw\test\notumor\Te-no_0113.jpg,notumor,processed\test\notumor\Te-no_0113.jpg
raw\test\notumor\Te-no_0114.jpg,notumor,processed\test\notumor\Te-no_0114.jpg
raw\test\notumor\Te-no_0115.jpg,notumor,processed\test\notumor\Te-no_0115.jpg
raw\test\notumor\Te-no_0116.jpg,notumor,processed\test\notumor\Te-no_0116.jpg
raw\test\notumor\Te-no_0117.jpg,notumor,processed\test\notumor\Te-no_0117.jpg
raw\test\notumor\Te-no_0118.jpg,notumor,processed\test\notumor\Te-no_0118.jpg
raw\test\notumor\Te-no_0119.jpg,notumor,processed\test\notumor\Te-no_0119.jpg
raw\test\notumor\Te-no_0120.jpg,notumor,processed\test\notumor\Te-no_0120.jpg
raw\test\notumor\Te-no_0121.jpg,notumor,processed\test\notumor\Te-no_0121.jpg
raw\test\notumor\Te-no_0122.jpg,notumor,processed\test\notumor\Te-no_0122.jpg
raw\test\notumor\Te-no_0123.jpg,notumor,processed\test\notumor\Te-no_0123.jpg
raw\test\notumor\Te-no_0124.jpg,notumor,processed\test\notumor\Te-no_0124.jpg
raw\test\notumor\Te-no_0125.jpg,notumor,processed\test\notumor\Te-no_0125.jpg
raw\test\notumor\Te-no_0126.jpg,notumor,processed\test\notumor\Te-no_0126.jpg
raw\test\notumor\Te-no_0127.jpg,notumor,processed\test\notumor\Te-no_0127.jpg
raw\test\notumor\Te-no_0128.jpg,notumor,processed\test\notumor\Te-no_0128.jpg
raw\test\notumor\Te-no_0129.jpg,notumor,processed\test\notumor\Te-no_0129.jpg
raw\test\notumor\Te-no_0130.jpg,notumor,processed\test\notumor\Te-no_0130.jpg
raw\test\notumor\Te-no_0131.jpg,notumor,processed\test\notumor\Te-no_0131.jpg
raw\test\notumor\Te-no_0132.jpg,notumor,processed\test\notumor\Te-no_0132.jpg
raw\test\notumor\Te-no_0133.jpg,notumor,processed\test\notumor\Te-no_0133.jpg
raw\test\notumor\Te-no_0134.jpg,notumor,processed\test\notumor\Te-no_0134.jpg
raw\test\notumor\Te-no_0135.jpg,notumor,processed\test\notumor\Te-no_0135.jpg
raw\test\notumor\Te-no_0136.jpg,notumor,processed\test\notumor\Te-no_0136.jpg
raw\test\notumor\Te-no_0137.jpg,notumor,processed\test\notumor\Te-no_0137.jpg
raw\test\notumor\Te-no_0138.jpg,notumor,processed\test\notumor\Te-no_0138.jpg
raw\test\notumor\Te-no_0139.jpg,notumor,processed\test\notumor\Te-no_0139.jpg
raw\test\notumor\Te-no_0140.jpg,notumor,processed\test\notumor\Te-no_0140.jpg
raw\test\notumor\Te-no_0141.jpg,notumor,processed\test\notumor\Te-no_0141.jpg
raw\test\notumor\Te-no_0142.jpg,notumor,processed\test\notumor\Te-no_0142.jpg
raw\test\notumor\Te-no_0143.jpg,notumor,processed\test\notumor\Te-no_0143.jpg
raw\test\notumor\Te-no_0144.jpg,notumor,processed\test\notumor\Te-no_0144.jpg
raw\test\notumor\Te-no_0145.jpg,notumor,processed\test\notumor\Te-no_0145.jpg
raw\test\notumor\Te-no_0146.jpg,notumor,processed\test\notumor\Te-no_0146.jpg
raw\test\notumor\Te-no_0147.jpg,notumor,processed\test\notumor\Te-no_0147.jpg
raw\test\notumor\Te-no_0148.jpg,notumor,processed\test\notumor\Te-no_0148.jpg
raw\test\notumor\Te-no_0149.jpg,notumor,processed\test\notumor\Te-no_0149.jpg
raw\test\notumor\Te-no_0150.jpg,notumor,processed\test\notumor\Te-no_0150.jpg
raw\test\notumor\Te-no_0151.jpg,notumor,processed\test\notumor\Te-no_0151.jpg
raw\test\notumor\Te-no_0152.jpg,notumor,processed\test\notumor\Te-no_0152.jpg
raw\test\notumor\Te-no_0153.jpg,notumor,processed\test\notumor\Te-no_0153.jpg
raw\test\notumor\Te-no_0154.jpg,notumor,processed\test\notumor\Te-no_0154.jpg
raw\test\notumor\Te-no_0155.jpg,notumor,processed\test\notumor\Te-no_0155.jpg
raw\test\notumor\Te-no_0156.jpg,notumor,processed\test\notumor\Te-no_0156.jpg
raw\test\notumor\Te-no_0157.jpg,notumor,processed\test\notumor\Te-no_0157.jpg
raw\test\notumor\Te-no_0158.jpg,notumor,processed\test\notumor\Te-no_0158.jpg
raw\test\notumor\Te-no_0159.jpg,notumor,processed\test\notumor\Te-no_0159.jpg
raw\test\notumor\Te-no_0160.jpg,notumor,processed\test\notumor\Te-no_0160.jpg
raw\test\notumor\Te-no_0161.jpg,notumor,processed\test\notumor\Te-no_0161.jpg
raw\test\notumor\Te-no_0162.jpg,notumor,processed\test\notumor\Te-no_0162.jpg
raw\test\notumor\Te-no_0163.jpg,notumor,processed\test\notumor\Te-no_0163.jpg
raw\test\notumor\Te-no_0164.jpg,notumor,processed\test\notumor\Te-no_0164.jpg
raw\test\notumor\Te-no_0165.jpg,notumor,processed\test\notumor\Te-no_0165.jpg
raw\test\notumor\Te-no_0166.jpg,notumor,processed\test\notumor\Te-no_0166.jpg
raw\test\notumor\Te-no_0167.jpg,notumor,processed\test\notumor\Te-no_0167.jpg
raw\test\notumor\Te-no_0168.jpg,notumor,processed\test\notumor\Te-no_0168.jpg
raw\test\notumor\Te-no_0169.jpg,notumor,processed\test\notumor\Te-no_0169.jpg
raw\test\notumor\Te-no_0170.jpg,notumor,processed\test\notumor\Te-no_0170.jpg
raw\test\notumor\Te-no_0171.jpg,notumor,processed\test\notumor\Te-no_0171.jpg
raw\test\notumor\Te-no_0172.jpg,notumor,processed\test\notumor\Te-no_0172.jpg
raw\test\notumor\Te-no_0173.jpg,notumor,processed\test\notumor\Te-no_0173.jpg
raw\test\notumor\Te-no_0174.jpg,notumor,processed\test\notumor\Te-no_0174.jpg
raw\test\notumor\Te-no_0175.jpg,notumor,processed\test\notumor\Te-no_0175.jpg
raw\test\notumor\Te-no_0176.jpg,notumor,processed\test\notumor\Te-no_0176.jpg
raw\test\notumor\Te-no_0177.jpg,notumor,processed\test\notumor\Te-no_0177.jpg
raw\test\notumor\Te-no_0178.jpg,notumor,processed\test\notumor\Te-no_0178.jpg
raw\test\notumor\Te-no_0179.jpg,notumor,processed\test\notumor\Te-no_0179.jpg
raw\test\notumor\Te-no_0180.jpg,notumor,processed\test\notumor\Te-no_0180.jpg
raw\test\notumor\Te-no_0181.jpg,notumor,processed\test\notumor\Te-no_0181.jpg
raw\test\notumor\Te-no_0182.jpg,notumor,processed\test\notumor\Te-no_0182.jpg
raw\test\notumor\Te-no_0183.jpg,notumor,processed\test\notumor\Te-no_0183.jpg
raw\test\notumor\Te-no_0184.jpg,notumor,processed\test\notumor\Te-no_0184.jpg
raw\test\notumor\Te-no_0185.jpg,notumor,processed\test\notumor\Te-no_0185.jpg
raw\test\notumor\Te-no_0186.jpg,notumor,processed\test\notumor\Te-no_0186.jpg
raw\test\notumor\Te-no_0187.jpg,notumor,processed\test\notumor\Te-no_0187.jpg
raw\test\notumor\Te-no_0188.jpg,notumor,processed\test\notumor\Te-no_0188.jpg
raw\test\notumor\Te-no_0189.jpg,notumor,processed\test\notumor\Te-no_0189.jpg
raw\test\notumor\Te-no_0190.jpg,notumor,processed\test\notumor\Te-no_0190.jpg
raw\test\notumor\Te-no_0191.jpg,notumor,processed\test\notumor\Te-no_0191.jpg
raw\test\notumor\Te-no_0192.jpg,notumor,processed\test\notumor\Te-no_0192.jpg
raw\test\notumor\Te-no_0193.jpg,notumor,processed\test\notumor\Te-no_0193.jpg
raw\test\notumor\Te-no_0194.jpg,notumor,processed\test\notumor\Te-no_0194.jpg
raw\test\notumor\Te-no_0195.jpg,notumor,processed\test\notumor\Te-no_0195.jpg
raw\test\notumor\Te-no_0196.jpg,notumor,processed\test\notumor\Te-no_0196.jpg
raw\test\notumor\Te-no_0197.jpg,notumor,processed\test\notumor\Te-no_0197.jpg
raw\test\notumor\Te-no_0198.jpg,notumor,processed\test\notumor\Te-no_0198.jpg
raw\test\notumor\Te-no_0199.jpg,notumor,processed\test\notumor\Te-no_0199.jpg
raw\test\notumor\Te-no_0200.jpg,notumor,processed\test\notumor\Te-no_0200.jpg
raw\test\notumor\Te-no_0201.jpg,notumor,processed\test\notumor\Te-no_0201.jpg
raw\test\notumor\Te-no_0202.jpg,notumor,processed\test\notumor\Te-no_0202.jpg
raw\test\notumor\Te-no_0203.jpg,notumor,processed\test\notumor\Te-no_0203.jpg
raw\test\notumor\Te-no_0204.jpg,notumor,processed\test\notumor\Te-no_0204.jpg
raw\test\notumor\Te-no_0205.jpg,notumor,processed\test\notumor\Te-no_0205.jpg
raw\test\notumor\Te-no_0206.jpg,notumor,processed\test\notumor\Te-no_0206.jpg
raw\test\notumor\Te-no_0207.jpg,notumor,processed\test\notumor\Te-no_0207.jpg
raw\test\notumor\Te-no_0208.jpg,notumor,processed\test\notumor\Te-no_0208.jpg
raw\test\notumor\Te-no_0209.jpg,notumor,processed\test\notumor\Te-no_0209.jpg
raw\test\notumor\Te-no_0210.jpg,notumor,processed\test\notumor\Te-no_0210.jpg
raw\test\notumor\Te-no_0211.jpg,notumor,processed\test\notumor\Te-no_0211.jpg
raw\test\notumor\Te-no_0212.jpg,notumor,processed\test\notumor\Te-no_0212.jpg
raw\test\notumor\Te-no_0213.jpg,notumor,processed\test\notumor\Te-no_0213.jpg
raw\test\notumor\Te-no_0214.jpg,notumor,processed\test\notumor\Te-no_0214.jpg
raw\test\notumor\Te-no_0215.jpg,notumor,processed\test\notumor\Te-no_0215.jpg
raw\test\notumor\Te-no_0216.jpg,notumor,processed\test\notumor\Te-no_0216.jpg
raw\test\notumor\Te-no_0217.jpg,notumor,processed\test\notumor\Te-no_0217.jpg
raw\test\notumor\Te-no_0218.jpg,notumor,processed\test\notumor\Te-no_0218.jpg
raw\test\notumor\Te-no_0219.jpg,notumor,processed\test\notumor\Te-no_0219.jpg
raw\test\notumor\Te-no_0220.jpg,notumor,processed\test\notumor\Te-no_0220.jpg
raw\test\notumor\Te-no_0221.jpg,notumor,processed\test\notumor\Te-no_0221.jpg
raw\test\notumor\Te-no_0222.jpg,notumor,processed\test\notumor\Te-no_0222.jpg
raw\test\notumor\Te-no_0223.jpg,notumor,processed\test\notumor\Te-no_0223.jpg
raw\test\notumor\Te-no_0224.jpg,notumor,processed\test\notumor\Te-no_0224.jpg
raw\test\notumor\Te-no_0225.jpg,notumor,processed\test\notumor\Te-no_0225.jpg
raw\test\notumor\Te-no_0226.jpg,notumor,processed\test\notumor\Te-no_0226.jpg
raw\test\notumor\Te-no_0227.jpg,notumor,processed\test\notumor\Te-no_0227.jpg
raw\test\notumor\Te-no_0228.jpg,notumor,processed\test\notumor\Te-no_0228.jpg
raw\test\notumor\Te-no_0229.jpg,notumor,processed\test\notumor\Te-no_0229.jpg
raw\test\notumor\Te-no_0230.jpg,notumor,processed\test\notumor\Te-no_0230.jpg
raw\test\notumor\Te-no_0231.jpg,notumor,processed\test\notumor\Te-no_0231.jpg
raw\test\notumor\Te-no_0232.jpg,notumor,processed\test\notumor\Te-no_0232.jpg
raw\test\notumor\Te-no_0233.jpg,notumor,processed\test\notumor\Te-no_0233.jpg
raw\test\notumor\Te-no_0234.jpg,notumor,processed\test\notumor\Te-no_0234.jpg
raw\test\notumor\Te-no_0235.jpg,notumor,processed\test\notumor\Te-no_0235.jpg
raw\test\notumor\Te-no_0236.jpg,notumor,processed\test\notumor\Te-no_0236.jpg
raw\test\notumor\Te-no_0237.jpg,notumor,processed\test\notumor\Te-no_0237.jpg
raw\test\notumor\Te-no_0238.jpg,notumor,processed\test\notumor\Te-no_0238.jpg
raw\test\notumor\Te-no_0239.jpg,notumor,processed\test\notumor\Te-no_0239.jpg
raw\test\notumor\Te-no_0240.jpg,notumor,processed\test\notumor\Te-no_0240.jpg
raw\test\notumor\Te-no_0241.jpg,notumor,processed\test\notumor\Te-no_0241.jpg
raw\test\notumor\Te-no_0242.jpg,notumor,processed\test\notumor\Te-no_0242.jpg
raw\test\notumor\Te-no_0243.jpg,notumor,processed\test\notumor\Te-no_0243.jpg
raw\test\notumor\Te-no_0244.jpg,notumor,processed\test\notumor\Te-no_0244.jpg
raw\test\notumor\Te-no_0245.jpg,notumor,processed\test\notumor\Te-no_0245.jpg
raw\test\notumor\Te-no_0246.jpg,notumor,processed\test\notumor\Te-no_0246.jpg
raw\test\notumor\Te-no_0247.jpg,notumor,processed\test\notumor\Te-no_0247.jpg
raw\test\notumor\Te-no_0248.jpg,notumor,processed\test\notumor\Te-no_0248.jpg
raw\test\notumor\Te-no_0249.jpg,notumor,processed\test\notumor\Te-no_0249.jpg
raw\test\notumor\Te-no_0250.jpg,notumor,processed\test\notumor\Te-no_0250.jpg
raw\test\notumor\Te-no_0251.jpg,notumor,processed\test\notumor\Te-no_0251.jpg
raw\test\notumor\Te-no_0252.jpg,notumor,processed\test\notumor\Te-no_0252.jpg
raw\test\notumor\Te-no_0253.jpg,notumor,processed\test\notumor\Te-no_0253.jpg
raw\test\notumor\Te-no_0254.jpg,notumor,processed\test\notumor\Te-no_0254.jpg
raw\test\notumor\Te-no_0255.jpg,notumor,processed\test\notumor\Te-no_0255.jpg
raw\test\notumor\Te-no_0256.jpg,notumor,processed\test\notumor\Te-no_0256.jpg
raw\test\notumor\Te-no_0257.jpg,notumor,processed\test\notumor\Te-no_0257.jpg
raw\test\notumor\Te-no_0258.jpg,notumor,processed\test\notumor\Te-no_0258.jpg
raw\test\notumor\Te-no_0259.jpg,notumor,processed\test\notumor\Te-no_0259.jpg
raw\test\notumor\Te-no_0260.jpg,notumor,processed\test\notumor\Te-no_0260.jpg
raw\test\notumor\Te-no_0261.jpg,notumor,processed\test\notumor\Te-no_0261.jpg
raw\test\notumor\Te-no_0262.jpg,notumor,processed\test\notumor\Te-no_0262.jpg
raw\test\notumor\Te-no_0263.jpg,notumor,processed\test\notumor\Te-no_0263.jpg
raw\test\notumor\Te-no_0264.jpg,notumor,processed\test\notumor\Te-no_0264.jpg
raw\test\notumor\Te-no_0265.jpg,notumor,processed\test\notumor\Te-no_0265.jpg
raw\test\notumor\Te-no_0266.jpg,notumor,processed\test\notumor\Te-no_0266.jpg
raw\test\notumor\Te-no_0267.jpg,notumor,processed\test\notumor\Te-no_0267.jpg
raw\test\notumor\Te-no_0268.jpg,notumor,processed\test\notumor\Te-no_0268.jpg
raw\test\notumor\Te-no_0269.jpg,notumor,processed\test\notumor\Te-no_0269.jpg
raw\test\notumor\Te-no_0270.jpg,notumor,processed\test\notumor\Te-no_0270.jpg
raw\test\notumor\Te-no_0271.jpg,notumor,processed\test\notumor\Te-no_0271.jpg
raw\test\notumor\Te-no_0272.jpg,notumor,processed\test\notumor\Te-no_0272.jpg
raw\test\notumor\Te-no_0273.jpg,notumor,processed\test\notumor\Te-no_0273.jpg
raw\test\notumor\Te-no_0274.jpg,notumor,processed\test\notumor\Te-no_0274.jpg
raw\test\notumor\Te-no_0275.jpg,notumor,processed\test\notumor\Te-no_0275.jpg
raw\test\notumor\Te-no_0276.jpg,notumor,processed\test\notumor\Te-no_0276.jpg
raw\test\notumor\Te-no_0277.jpg,notumor,processed\test\notumor\Te-no_0277.jpg
raw\test\notumor\Te-no_0278.jpg,notumor,processed\test\notumor\Te-no_0278.jpg
raw\test\notumor\Te-no_0279.jpg,notumor,processed\test\notumor\Te-no_0279.jpg
raw\test\notumor\Te-no_0280.jpg,notumor,processed\test\notumor\Te-no_0280.jpg
raw\test\notumor\Te-no_0281.jpg,notumor,processed\test\notumor\Te-no_0281.jpg
raw\test\notumor\Te-no_0282.jpg,notumor,processed\test\notumor\Te-no_0282.jpg
raw\test\notumor\Te-no_0283.jpg,notumor,processed\test\notumor\Te-no_0283.jpg
raw\test\notumor\Te-no_0284.jpg,notumor,processed\test\notumor\Te-no_0284.jpg
raw\test\notumor\Te-no_0285.jpg,notumor,processed\test\notumor\Te-no_0285.jpg
raw\test\notumor\Te-no_0286.jpg,notumor,processed\test\notumor\Te-no_0286.jpg
raw\test\notumor\Te-no_0287.jpg,notumor,processed\test\notumor\Te-no_0287.jpg
raw\test\notumor\Te-no_0288.jpg,notumor,processed\test\notumor\Te-no_0288.jpg
raw\test\notumor\Te-no_0289.jpg,notumor,processed\test\notumor\Te-no_0289.jpg
raw\test\notumor\Te-no_0290.jpg,notumor,processed\test\notumor\Te-no_0290.jpg
raw\test\notumor\Te-no_0291.jpg,notumor,processed\test\notumor\Te-no_0291.jpg
raw\test\notumor\Te-no_0292.jpg,notumor,processed\test\notumor\Te-no_0292.jpg
raw\test\notumor\Te-no_0293.jpg,notumor,processed\test\notumor\Te-no_0293.jpg
raw\test\notumor\Te-no_0294.jpg,notumor,processed\test\notumor\Te-no_0294.jpg
raw\test\notumor\Te-no_0295.jpg,notumor,processed\test\notumor\Te-no_0295.jpg
raw\test\notumor\Te-no_0296.jpg,notumor,processed\test\notumor\Te-no_0296.jpg
raw\test\notumor\Te-no_0297.jpg,notumor,processed\test\notumor\Te-no_0297.jpg
raw\test\notumor\Te-no_0298.jpg,notumor,processed\test\notumor\Te-no_0298.jpg
raw\test\notumor\Te-no_0299.jpg,notumor,processed\test\notumor\Te-no_0299.jpg
raw\test\notumor\Te-no_0300.jpg,notumor,processed\test\notumor\Te-no_0300.jpg
raw\test\notumor\Te-no_0301.jpg,notumor,processed\test\notumor\Te-no_0301.jpg
raw\test\notumor\Te-no_0302.jpg,notumor,processed\test\notumor\Te-no_0302.jpg
raw\test\notumor\Te-no_0303.jpg,notumor,processed\test\notumor\Te-no_0303.jpg
raw\test\notumor\Te-no_0304.jpg,notumor,processed\test\notumor\Te-no_0304.jpg
raw\test\notumor\Te-no_0305.jpg,notumor,processed\test\notumor\Te-no_0305.jpg
raw\test\notumor\Te-no_0306.jpg,notumor,processed\test\notumor\Te-no_0306.jpg
raw\test\notumor\Te-no_0307.jpg,notumor,processed\test\notumor\Te-no_0307.jpg
raw\test\notumor\Te-no_0308.jpg,notumor,processed\test\notumor\Te-no_0308.jpg
raw\test\notumor\Te-no_0309.jpg,notumor,processed\test\notumor\Te-no_0309.jpg
raw\test\notumor\Te-no_0310.jpg,notumor,processed\test\notumor\Te-no_0310.jpg
raw\test\notumor\Te-no_0311.jpg,notumor,processed\test\notumor\Te-no_0311.jpg
raw\test\notumor\Te-no_0312.jpg,notumor,processed\test\notumor\Te-no_0312.jpg
raw\test\notumor\Te-no_0313.jpg,notumor,processed\test\notumor\Te-no_0313.jpg
raw\test\notumor\Te-no_0314.jpg,notumor,processed\test\notumor\Te-no_0314.jpg
raw\test\notumor\Te-no_0315.jpg,notumor,processed\test\notumor\Te-no_0315.jpg
raw\test\notumor\Te-no_0316.jpg,notumor,processed\test\notumor\Te-no_0316.jpg
raw\test\notumor\Te-no_0317.jpg,notumor,processed\test\notumor\Te-no_0317.jpg
raw\test\notumor\Te-no_0318.jpg,notumor,processed\test\notumor\Te-no_0318.jpg
raw\test\notumor\Te-no_0319.jpg,notumor,processed\test\notumor\Te-no_0319.jpg
raw\test\notumor\Te-no_0320.jpg,notumor,processed\test\notumor\Te-no_0320.jpg
raw\test\notumor\Te-no_0321.jpg,notumor,processed\test\notumor\Te-no_0321.jpg
raw\test\notumor\Te-no_0322.jpg,notumor,processed\test\notumor\Te-no_0322.jpg
raw\test\notumor\Te-no_0323.jpg,notumor,processed\test\notumor\Te-no_0323.jpg
raw\test\notumor\Te-no_0324.jpg,notumor,processed\test\notumor\Te-no_0324.jpg
raw\test\notumor\Te-no_0325.jpg,notumor,processed\test\notumor\Te-no_0325.jpg
raw\test\notumor\Te-no_0326.jpg,notumor,processed\test\notumor\Te-no_0326.jpg
raw\test\notumor\Te-no_0327.jpg,notumor,processed\test\notumor\Te-no_0327.jpg
raw\test\notumor\Te-no_0328.jpg,notumor,processed\test\notumor\Te-no_0328.jpg
raw\test\notumor\Te-no_0329.jpg,notumor,processed\test\notumor\Te-no_0329.jpg
raw\test\notumor\Te-no_0330.jpg,notumor,processed\test\notumor\Te-no_0330.jpg
raw\test\notumor\Te-no_0331.jpg,notumor,processed\test\notumor\Te-no_0331.jpg
raw\test\notumor\Te-no_0332.jpg,notumor,processed\test\notumor\Te-no_0332.jpg
raw\test\notumor\Te-no_0333.jpg,notumor,processed\test\notumor\Te-no_0333.jpg
raw\test\notumor\Te-no_0334.jpg,notumor,processed\test\notumor\Te-no_0334.jpg
raw\test\notumor\Te-no_0335.jpg,notumor,processed\test\notumor\Te-no_0335.jpg
raw\test\notumor\Te-no_0336.jpg,notumor,processed\test\notumor\Te-no_0336.jpg
raw\test\notumor\Te-no_0337.jpg,notumor,processed\test\notumor\Te-no_0337.jpg
raw\test\notumor\Te-no_0338.jpg,notumor,processed\test\notumor\Te-no_0338.jpg
raw\test\notumor\Te-no_0339.jpg,notumor,processed\test\notumor\Te-no_0339.jpg
raw\test\notumor\Te-no_0340.jpg,notumor,processed\test\notumor\Te-no_0340.jpg
raw\test\notumor\Te-no_0341.jpg,notumor,processed\test\notumor\Te-no_0341.jpg
raw\test\notumor\Te-no_0342.jpg,notumor,processed\test\notumor\Te-no_0342.jpg
raw\test\notumor\Te-no_0343.jpg,notumor,processed\test\notumor\Te-no_0343.jpg
raw\test\notumor\Te-no_0344.jpg,notumor,processed\test\notumor\Te-no_0344.jpg
raw\test\notumor\Te-no_0345.jpg,notumor,processed\test\notumor\Te-no_0345.jpg
raw\test\notumor\Te-no_0346.jpg,notumor,processed\test\notumor\Te-no_0346.jpg
raw\test\notumor\Te-no_0347.jpg,notumor,processed\test\notumor\Te-no_0347.jpg
raw\test\notumor\Te-no_0348.jpg,notumor,processed\test\notumor\Te-no_0348.jpg
raw\test\notumor\Te-no_0349.jpg,notumor,processed\test\notumor\Te-no_0349.jpg
raw\test\notumor\Te-no_0350.jpg,notumor,processed\test\notumor\Te-no_0350.jpg
raw\test\notumor\Te-no_0351.jpg,notumor,processed\test\notumor\Te-no_0351.jpg
raw\test\notumor\Te-no_0352.jpg,notumor,processed\test\notumor\Te-no_0352.jpg
raw\test\notumor\Te-no_0353.jpg,notumor,processed\test\notumor\Te-no_0353.jpg
raw\test\notumor\Te-no_0354.jpg,notumor,processed\test\notumor\Te-no_0354.jpg
raw\test\notumor\Te-no_0355.jpg,notumor,processed\test\notumor\Te-no_0355.jpg
raw\test\notumor\Te-no_0356.jpg,notumor,processed\test\notumor\Te-no_0356.jpg
raw\test\notumor\Te-no_0357.jpg,notumor,processed\test\notumor\Te-no_0357.jpg
raw\test\notumor\Te-no_0358.jpg,notumor,processed\test\notumor\Te-no_0358.jpg
raw\test\notumor\Te-no_0359.jpg,notumor,processed\test\notumor\Te-no_0359.jpg
raw\test\notumor\Te-no_0360.jpg,notumor,processed\test\notumor\Te-no_0360.jpg
raw\test\notumor\Te-no_0361.jpg,notumor,processed\test\notumor\Te-no_0361.jpg
raw\test\notumor\Te-no_0362.jpg,notumor,processed\test\notumor\Te-no_0362.jpg
raw\test\notumor\Te-no_0363.jpg,notumor,processed\test\notumor\Te-no_0363.jpg
raw\test\notumor\Te-no_0364.jpg,notumor,processed\test\notumor\Te-no_0364.jpg
raw\test\notumor\Te-no_0365.jpg,notumor,processed\test\notumor\Te-no_0365.jpg
